dimension,mutation rate,cross over rate,pxa,pxb,pxc,pxp
67,0.2,0.7,0.24812,0.24853,0.25054,0.25281
,,,,,,
67,0.6,0.7,0.24953,0.252,0.24865,0.24982
,,,,,,
67,1,0.7,0.25033,0.24937,0.25219,0.24811
,,,,,,
68,0.2,0.1,0.25037,0.24823,0.25109,0.25031
,,,,,,
68,0.6,0.1,0.24986,0.25015,0.24894,0.25105
,,,,,,
68,1,0.1,0.25129,0.2496,0.2511,0.24801
,,,,,,
68,0.2,0.4,0.24959,0.25091,0.24832,0.25118
,,,,,,
68,0.6,0.4,0.25032,0.2476,0.25084,0.25124
,,,,,,
68,1,0.4,0.24914,0.24964,0.2527,0.24852
,,,,,,
68,0.2,0.7,0.24965,0.24904,0.24789,0.25342
,,,,,,
68,0.6,0.7,0.24994,0.24702,0.2499,0.25314
,,,,,,
68,1,0.7,0.25113,0.25045,0.24804,0.25038
,,,,,,
69,0.2,0.1,0.25005,0.25213,0.24764,0.25018
,,,,,,
69,0.6,0.1,0.25072,0.25112,0.24984,0.24832
,,,,,,
69,1,0.1,0.24903,0.2494,0.25098,0.25059
,,,,,,
69,0.2,0.4,0.25106,0.24884,0.25022,0.24988
,,,,,,
69,0.6,0.4,0.25135,0.24792,0.24908,0.25165
,,,,,,
69,1,0.4,0.24935,0.24863,0.25059,0.25143
,,,,,,
69,0.2,0.7,0.25023,0.24983,0.25109,0.24885
,,,,,,
69,0.6,0.7,0.24763,0.25175,0.24895,0.25167
,,,,,,
69,1,0.7,0.2494,0.25091,0.25043,0.24926
,,,,,,
70,0.2,0.1,0.24903,0.25016,0.25052,0.25029
,,,,,,
70,0.6,0.1,0.2513,0.25025,0.25053,0.24792
,,,,,,
70,1,0.1,0.24973,0.25148,0.24956,0.24923
,,,,,,
70,0.2,0.4,0.24793,0.25068,0.25059,0.2508
,,,,,,
70,0.6,0.4,0.24921,0.24944,0.24915,0.2522
,,,,,,
70,1,0.4,0.24873,0.24936,0.2533,0.24861
,,,,,,
70,0.2,0.7,0.25081,0.24884,0.24924,0.25111
,,,,,,
70,0.6,0.7,0.25311,0.24917,0.24915,0.24857
,,,,,,
70,1,0.7,0.24852,0.2486,0.25241,0.25047
,,,,,,
71,0.2,0.1,0.24801,0.25087,0.25006,0.25106
,,,,,,
71,0.6,0.1,0.24819,0.25117,0.24894,0.2517
,,,,,,
71,1,0.1,0.25102,0.24936,0.25003,0.24959
,,,,,,
71,0.2,0.4,0.25003,0.25146,0.24787,0.25064
,,,,,,
71,0.6,0.4,0.24909,0.25122,0.25158,0.24811
,,,,,,
71,1,0.4,0.24994,0.24953,0.24999,0.25054
,,,,,,
71,0.2,0.7,0.24958,0.24983,0.24936,0.25123
,,,,,,
71,0.6,0.7,0.24774,0.24842,0.25163,0.25221
,,,,,,
71,1,0.7,0.24923,0.25012,0.25105,0.2496
,,,,,,
72,0.2,0.1,0.25007,0.2512,0.24737,0.25136
,,,,,,
72,0.6,0.1,0.25027,0.24955,0.24823,0.25195
,,,,,,
72,1,0.1,0.24815,0.25021,0.25017,0.25147
,,,,,,
72,0.2,0.4,0.24904,0.25255,0.25119,0.24722
,,,,,,
72,0.6,0.4,0.24868,0.25163,0.2513,0.24839
,,,,,,
72,1,0.4,0.2506,0.24788,0.25012,0.2514
,,,,,,
72,0.2,0.7,0.24864,0.24719,0.25297,0.2512
,,,,,,
72,0.6,0.7,0.24859,0.25012,0.25076,0.25053
,,,,,,
72,1,0.7,0.25235,0.2504,0.24699,0.25026
,,,,,,
73,0.2,0.1,0.24866,0.24858,0.25215,0.25061
,,,,,,
73,0.6,0.1,0.24854,0.25002,0.25018,0.25126
,,,,,,
73,1,0.1,0.2511,0.24857,0.24988,0.25045
,,,,,,
73,0.2,0.4,0.24922,0.2503,0.24764,0.25284
,,,,,,
73,0.6,0.4,0.25086,0.24651,0.25265,0.24998
,,,,,,
73,1,0.4,0.24709,0.25088,0.25081,0.25122
,,,,,,
73,0.2,0.7,0.25123,0.2486,0.25122,0.24895
,,,,,,
73,0.6,0.7,0.25132,0.2501,0.25074,0.24784
,,,,,,
73,1,0.7,0.25008,0.2513,0.24999,0.24863
,,,,,,
74,0.2,0.1,0.24962,0.24827,0.24968,0.25243
,,,,,,
74,0.6,0.1,0.25138,0.25001,0.24766,0.25095
,,,,,,
74,1,0.1,0.24903,0.24619,0.25242,0.25236
,,,,,,
74,0.2,0.4,0.25234,0.24952,0.24853,0.24961
,,,,,,
74,0.6,0.4,0.24854,0.25169,0.24888,0.25089
,,,,,,
74,1,0.4,0.2493,0.25097,0.24948,0.25025
,,,,,,
74,0.2,0.7,0.25056,0.24792,0.25127,0.25025
,,,,,,
74,0.6,0.7,0.25191,0.24928,0.24827,0.25054
,,,,,,
74,1,0.7,0.24889,0.25024,0.25113,0.24974
,,,,,,
75,0.2,0.1,0.24875,0.25016,0.25087,0.25022
,,,,,,
75,0.6,0.1,0.24833,0.25091,0.24925,0.25151
,,,,,,
75,1,0.1,0.25095,0.24925,0.25024,0.24956
,,,,,,
75,0.2,0.4,0.25191,0.2493,0.25058,0.24821
,,,,,,
75,0.6,0.4,0.25348,0.24935,0.24963,0.24754
,,,,,,
75,1,0.4,0.25039,0.25015,0.24941,0.25005
,,,,,,
75,0.2,0.7,0.25126,0.24865,0.24949,0.2506
,,,,,,
75,0.6,0.7,0.2486,0.24947,0.25122,0.25071
,,,,,,
75,1,0.7,0.24872,0.24958,0.25138,0.25032
,,,,,,
76,0.2,0.1,0.25018,0.25002,0.25032,0.24948
,,,,,,
76,0.6,0.1,0.25006,0.24909,0.25228,0.24857
,,,,,,
76,1,0.1,0.25005,0.25119,0.24965,0.24911
,,,,,,
76,0.2,0.4,0.25206,0.24731,0.25077,0.24986
,,,,,,
76,0.6,0.4,0.25166,0.25058,0.2478,0.24996
,,,,,,
76,1,0.4,0.24933,0.25053,0.24923,0.25091
,,,,,,
76,0.2,0.7,0.24914,0.25035,0.25013,0.25038
,,,,,,
76,0.6,0.7,0.25282,0.24741,0.24953,0.25024
,,,,,,
76,1,0.7,0.24874,0.25074,0.24945,0.25107
,,,,,,
77,0.2,0.1,0.25092,0.25036,0.25103,0.24769
,,,,,,
77,0.6,0.1,0.24839,0.24954,0.2509,0.25117
,,,,,,
77,1,0.1,0.2495,0.2492,0.25031,0.25099
,,,,,,
77,0.2,0.4,0.25099,0.25135,0.2499,0.24776
,,,,,,
77,0.6,0.4,0.2513,0.24712,0.25192,0.24966
,,,,,,
77,1,0.4,0.25158,0.24802,0.24938,0.25102
,,,,,,
77,0.2,0.7,0.25123,0.24825,0.24981,0.25071
,,,,,,
77,0.6,0.7,0.24987,0.25075,0.2496,0.24978
,,,,,,
77,1,0.7,0.24989,0.24951,0.24952,0.25108
,,,,,,
78,0.2,0.1,0.24838,0.25168,0.24955,0.25039
,,,,,,
78,0.6,0.1,0.24982,0.25087,0.24954,0.24977
,,,,,,
78,1,0.1,0.25225,0.25108,0.24954,0.24713
,,,,,,
78,0.2,0.4,0.25031,0.24839,0.24969,0.25161
,,,,,,
78,0.6,0.4,0.25194,0.24912,0.24729,0.25165
,,,,,,
78,1,0.4,0.24974,0.25077,0.25043,0.24906
,,,,,,
78,0.2,0.7,0.24971,0.24936,0.24923,0.2517
,,,,,,
78,0.6,0.7,0.24867,0.24961,0.25141,0.25031
,,,,,,
78,1,0.7,0.25358,0.24735,0.25042,0.24865
,,,,,,
79,0.2,0.1,0.24905,0.25004,0.25149,0.24942
,,,,,,
79,0.6,0.1,0.24914,0.25033,0.24993,0.2506
,,,,,,
79,1,0.1,0.24873,0.24915,0.25033,0.25179
,,,,,,
79,0.2,0.4,0.24896,0.24831,0.25314,0.24959
,,,,,,
79,0.6,0.4,0.25057,0.2487,0.25047,0.25026
,,,,,,
79,1,0.4,0.25024,0.25035,0.25079,0.24862
,,,,,,
79,0.2,0.7,0.25011,0.24877,0.25124,0.24988
,,,,,,
79,0.6,0.7,0.24987,0.24755,0.25004,0.25254
,,,,,,
79,1,0.7,0.25108,0.24873,0.24819,0.252
,,,,,,
80,0.2,0.1,0.25039,0.24897,0.25014,0.2505
,,,,,,
80,0.6,0.1,0.24976,0.25173,0.24763,0.25088
,,,,,,
80,1,0.1,0.25005,0.25094,0.24715,0.25186
,,,,,,
80,0.2,0.4,0.25187,0.24893,0.25012,0.24908
,,,,,,
80,0.6,0.4,0.25025,0.24928,0.25056,0.24991
,,,,,,
80,1,0.4,0.2489,0.25006,0.25006,0.25098
,,,,,,
80,0.2,0.7,0.24945,0.2496,0.25084,0.25011
,,,,,,
80,0.6,0.7,0.2481,0.25019,0.25027,0.25144
,,,,,,
80,1,0.7,0.24875,0.24969,0.25001,0.25155
,,,,,,
81,0.2,0.1,0.25034,0.25212,0.24718,0.25036
,,,,,,
81,0.6,0.1,0.24972,0.25021,0.25027,0.2498
,,,,,,
81,1,0.1,0.24933,0.25211,0.25011,0.24845
,,,,,,
81,0.2,0.4,0.24976,0.24988,0.25029,0.25007
,,,,,,
81,0.6,0.4,0.2498,0.24971,0.25008,0.25041
,,,,,,
81,1,0.4,0.2496,0.25136,0.25088,0.24816
,,,,,,
81,0.2,0.7,0.24835,0.24864,0.25103,0.25198
,,,,,,
81,0.6,0.7,0.25215,0.24935,0.24916,0.24934
,,,,,,
81,1,0.7,0.25203,0.24775,0.24924,0.25098
,,,,,,
82,0.2,0.1,0.2506,0.24925,0.25112,0.24903
,,,,,,
82,0.6,0.1,0.24898,0.25083,0.24942,0.25077
,,,,,,
82,1,0.1,0.25155,0.24636,0.25271,0.24938
,,,,,,
82,0.2,0.4,0.25044,0.25024,0.2502,0.24912
,,,,,,
82,0.6,0.4,0.25034,0.24927,0.25053,0.24986
,,,,,,
82,1,0.4,0.25022,0.24893,0.2492,0.25165
,,,,,,
82,0.2,0.7,0.2518,0.25019,0.24986,0.24815
,,,,,,
82,0.6,0.7,0.25022,0.2479,0.24907,0.25281
,,,,,,
82,1,0.7,0.25015,0.24969,0.25206,0.2481
,,,,,,
83,0.2,0.1,0.25168,0.24871,0.2491,0.25051
,,,,,,
83,0.6,0.1,0.25071,0.24792,0.25387,0.2475
,,,,,,
83,1,0.1,0.24961,0.25063,0.24949,0.25027
,,,,,,
83,0.2,0.4,0.25113,0.24999,0.24967,0.24921
,,,,,,
83,0.6,0.4,0.24901,0.24906,0.25418,0.24775
,,,,,,
83,1,0.4,0.24967,0.24959,0.25181,0.24893
,,,,,,
83,0.2,0.7,0.25029,0.25154,0.24959,0.24858
,,,,,,
83,0.6,0.7,0.24883,0.24868,0.2493,0.25319
,,,,,,
83,1,0.7,0.25227,0.25043,0.24888,0.24842
,,,,,,
84,0.2,0.1,0.24676,0.25026,0.25245,0.25053
,,,,,,
84,0.6,0.1,0.2526,0.24909,0.24849,0.24982
,,,,,,
84,1,0.1,0.24967,0.2506,0.25013,0.2496
,,,,,,
84,0.2,0.4,0.25213,0.25194,0.24835,0.24758
,,,,,,
84,0.6,0.4,0.25147,0.2494,0.25021,0.24892
,,,,,,
84,1,0.4,0.2512,0.2497,0.25031,0.24879
,,,,,,
84,0.2,0.7,0.24984,0.25188,0.25,0.24828
,,,,,,
84,0.6,0.7,0.24919,0.25012,0.25007,0.25062
,,,,,,
84,1,0.7,0.24762,0.2527,0.24996,0.24972
,,,,,,
85,0.2,0.1,0.25084,0.25001,0.25,0.24915
,,,,,,
85,0.6,0.1,0.24827,0.25141,0.2506,0.24972
,,,,,,
85,1,0.1,0.24983,0.24979,0.25017,0.25021
,,,,,,
85,0.2,0.4,0.24883,0.24995,0.24995,0.25127
,,,,,,
85,0.6,0.4,0.24924,0.24971,0.25035,0.2507
,,,,,,
85,1,0.4,0.25308,0.24999,0.24891,0.24802
,,,,,,
85,0.2,0.7,0.24846,0.25264,0.24948,0.24942
,,,,,,
85,0.6,0.7,0.24877,0.24986,0.2511,0.25027
,,,,,,
85,1,0.7,0.25073,0.24863,0.25137,0.24927
,,,,,,
86,0.2,0.1,0.24904,0.24799,0.25283,0.25014
,,,,,,
86,0.6,0.1,0.2491,0.24941,0.25154,0.24995
,,,,,,
86,1,0.1,0.24898,0.25142,0.25101,0.24859
,,,,,,
86,0.2,0.4,0.25194,0.24898,0.24946,0.24962
,,,,,,
86,0.6,0.4,0.25363,0.24762,0.24829,0.25046
,,,,,,
86,1,0.4,0.25187,0.25152,0.24876,0.24785
,,,,,,
86,0.2,0.7,0.24958,0.25033,0.24949,0.2506
,,,,,,
86,0.6,0.7,0.25229,0.24867,0.24982,0.24922
,,,,,,
86,1,0.7,0.24907,0.25166,0.24784,0.25143
,,,,,,
87,0.2,0.1,0.25204,0.24816,0.25178,0.24802
,,,,,,
87,0.6,0.1,0.24905,0.25097,0.25019,0.24979
,,,,,,
87,1,0.1,0.25078,0.24979,0.24941,0.25002
,,,,,,
87,0.2,0.4,0.24977,0.25112,0.2492,0.24991
,,,,,,
87,0.6,0.4,0.25157,0.24878,0.25145,0.2482
,,,,,,
87,1,0.4,0.25075,0.24856,0.24859,0.2521
,,,,,,
87,0.2,0.7,0.24998,0.24908,0.25006,0.25088
,,,,,,
87,0.6,0.7,0.24981,0.25114,0.24981,0.24924
,,,,,,
87,1,0.7,0.24919,0.24686,0.25265,0.2513
,,,,,,
88,0.2,0.1,0.25086,0.24871,0.24799,0.25244
,,,,,,
88,0.6,0.1,0.24772,0.25333,0.25063,0.24832
,,,,,,
88,1,0.1,0.24881,0.2509,0.2495,0.25079
,,,,,,
88,0.2,0.4,0.24926,0.24989,0.24875,0.2521
,,,,,,
88,0.6,0.4,0.24879,0.24911,0.25177,0.25033
,,,,,,
88,1,0.4,0.24982,0.24796,0.25049,0.25173
,,,,,,
88,0.2,0.7,0.25059,0.24916,0.25017,0.25008
,,,,,,
88,0.6,0.7,0.25142,0.24783,0.25294,0.24781
,,,,,,
88,1,0.7,0.25002,0.24919,0.24998,0.25081
,,,,,,
89,0.2,0.1,0.25255,0.25332,0.24662,0.24751
,,,,,,
89,0.6,0.1,0.24879,0.25041,0.25067,0.25013
,,,,,,
89,1,0.1,0.24745,0.25032,0.25104,0.25119
,,,,,,
89,0.2,0.4,0.24846,0.25402,0.24934,0.24818
,,,,,,
89,0.6,0.4,0.25054,0.25078,0.24928,0.2494
,,,,,,
89,1,0.4,0.25185,0.25079,0.25068,0.24668
,,,,,,
89,0.2,0.7,0.25202,0.25126,0.24991,0.24681
,,,,,,
89,0.6,0.7,0.25186,0.24728,0.25004,0.25082
,,,,,,
89,1,0.7,0.24847,0.24946,0.25145,0.25062
,,,,,,
90,0.2,0.1,0.24822,0.25148,0.24971,0.25059
,,,,,,
90,0.6,0.1,0.24997,0.2492,0.24988,0.25095
,,,,,,
90,1,0.1,0.24915,0.25012,0.25094,0.24979
,,,,,,
90,0.2,0.4,0.2517,0.24991,0.24929,0.2491
,,,,,,
90,0.6,0.4,0.25114,0.25148,0.24846,0.24892
,,,,,,
90,1,0.4,0.25103,0.25077,0.25014,0.24806
,,,,,,
90,0.2,0.7,0.25154,0.2499,0.24963,0.24893
,,,,,,
90,0.6,0.7,0.24738,0.25044,0.25118,0.251
,,,,,,
90,1,0.7,0.2494,0.25028,0.25037,0.24995
,,,,,,
91,0.2,0.1,0.25168,0.24895,0.24977,0.2496
,,,,,,
91,0.6,0.1,0.25135,0.24953,0.24767,0.25145
,,,,,,
91,1,0.1,0.24813,0.24819,0.25119,0.25249
,,,,,,
91,0.2,0.4,0.24889,0.24865,0.25123,0.25123
,,,,,,
91,0.6,0.4,0.25065,0.2499,0.2508,0.24865
,,,,,,
91,1,0.4,0.25151,0.25087,0.24706,0.25056
,,,,,,
91,0.2,0.7,0.2516,0.25028,0.25194,0.24618
,,,,,,
91,0.6,0.7,0.24888,0.24892,0.25221,0.24999
,,,,,,
91,1,0.7,0.2497,0.25014,0.25116,0.249
,,,,,,
92,0.2,0.1,0.24952,0.25144,0.24899,0.25005
,,,,,,
92,0.6,0.1,0.25037,0.24896,0.25023,0.25044
,,,,,,
92,1,0.1,0.24741,0.25212,0.25043,0.25004
,,,,,,
92,0.2,0.4,0.25103,0.24911,0.24864,0.25122
,,,,,,
92,0.6,0.4,0.25062,0.24825,0.24839,0.25274
,,,,,,
92,1,0.4,0.25067,0.24986,0.25022,0.24925
,,,,,,
92,0.2,0.7,0.25196,0.24843,0.24823,0.25138
,,,,,,
92,0.6,0.7,0.25075,0.24763,0.25138,0.25024
,,,,,,
92,1,0.7,0.25184,0.24908,0.24889,0.25019
,,,,,,
93,0.2,0.1,0.24992,0.24746,0.2514,0.25122
,,,,,,
93,0.6,0.1,0.25058,0.24912,0.25004,0.25026
,,,,,,
93,1,0.1,0.25142,0.24635,0.25104,0.25119
,,,,,,
93,0.2,0.4,0.24836,0.2508,0.24879,0.25205
,,,,,,
93,0.6,0.4,0.25003,0.24937,0.24904,0.25156
,,,,,,
93,1,0.4,0.24965,0.24893,0.2495,0.25192
,,,,,,
93,0.2,0.7,0.25107,0.2487,0.25073,0.2495
,,,,,,
93,0.6,0.7,0.25061,0.25018,0.24917,0.25004
,,,,,,
93,1,0.7,0.24994,0.25015,0.25137,0.24854
,,,,,,
94,0.2,0.1,0.24764,0.25186,0.24907,0.25143
,,,,,,
94,0.6,0.1,0.25289,0.24811,0.24869,0.25031
,,,,,,
94,1,0.1,0.24888,0.25305,0.24836,0.24971
,,,,,,
94,0.2,0.4,0.24742,0.24964,0.25095,0.25199
,,,,,,
94,0.6,0.4,0.24927,0.24977,0.25185,0.24911
,,,,,,
94,1,0.4,0.2512,0.25069,0.25124,0.24687
,,,,,,
94,0.2,0.7,0.25052,0.25119,0.24825,0.25004
,,,,,,
94,0.6,0.7,0.25034,0.25241,0.24903,0.24822
,,,,,,
94,1,0.7,0.24907,0.24893,0.25019,0.25181
,,,,,,
95,0.2,0.1,0.25047,0.24894,0.25114,0.24945
,,,,,,
95,0.6,0.1,0.24965,0.24958,0.25017,0.2506
,,,,,,
95,1,0.1,0.24977,0.25076,0.24885,0.25062
,,,,,,
95,0.2,0.4,0.24986,0.25001,0.25094,0.24919
,,,,,,
95,0.6,0.4,0.24957,0.25317,0.24695,0.25031
,,,,,,
95,1,0.4,0.24889,0.25026,0.2498,0.25105
,,,,,,
95,0.2,0.7,0.2526,0.24879,0.24884,0.24977
,,,,,,
95,0.6,0.7,0.2514,0.24839,0.24992,0.25029
,,,,,,
95,1,0.7,0.24825,0.25046,0.25238,0.24891
,,,,,,
96,0.2,0.1,0.25136,0.24902,0.24974,0.24988
,,,,,,
96,0.6,0.1,0.24951,0.25058,0.24953,0.25038
,,,,,,
96,1,0.1,0.24887,0.25027,0.25181,0.24905
,,,,,,
96,0.2,0.4,0.25144,0.24963,0.24958,0.24935
,,,,,,
96,0.6,0.4,0.25091,0.24965,0.2491,0.25034
,,,,,,
96,1,0.4,0.24938,0.25063,0.25015,0.24984
,,,,,,
96,0.2,0.7,0.2517,0.24967,0.24814,0.25049
,,,,,,
96,0.6,0.7,0.25025,0.24888,0.25088,0.24999
,,,,,,
96,1,0.7,0.24908,0.24907,0.24935,0.2525
,,,,,,
97,0.2,0.1,0.25004,0.24839,0.25162,0.24995
,,,,,,
97,0.6,0.1,0.24778,0.25261,0.2467,0.25291
,,,,,,
97,1,0.1,0.25018,0.24843,0.2528,0.24859
,,,,,,
97,0.2,0.4,0.2515,0.24981,0.24939,0.2493
,,,,,,
97,0.6,0.4,0.24974,0.25205,0.2502,0.24801
,,,,,,
97,1,0.4,0.24983,0.25079,0.25026,0.24912
,,,,,,
97,0.2,0.7,0.24997,0.24906,0.2504,0.25057
,,,,,,
97,0.6,0.7,0.25049,0.24809,0.25133,0.25009
,,,,,,
97,1,0.7,0.24937,0.25087,0.24945,0.25031
,,,,,,
98,0.2,0.1,0.25123,0.25018,0.25011,0.24848
,,,,,,
98,0.6,0.1,0.2507,0.25116,0.24921,0.24893
,,,,,,
98,1,0.1,0.24937,0.25019,0.24943,0.25101
,,,,,,
98,0.2,0.4,0.25149,0.24949,0.24822,0.2508
,,,,,,
98,0.6,0.4,0.25047,0.2514,0.24954,0.24859
,,,,,,
98,1,0.4,0.25036,0.25149,0.24811,0.25004
,,,,,,
98,0.2,0.7,0.24923,0.25028,0.25151,0.24898
,,,,,,
98,0.6,0.7,0.2525,0.24707,0.24924,0.25119
,,,,,,
98,1,0.7,0.25011,0.24798,0.25193,0.24998
,,,,,,
99,0.2,0.1,0.25253,0.24964,0.24709,0.25074
,,,,,,
99,0.6,0.1,0.24866,0.2512,0.24994,0.2502
,,,,,,
99,1,0.1,0.2499,0.24854,0.25018,0.25138
,,,,,,
99,0.2,0.4,0.2511,0.24831,0.25187,0.24872
,,,,,,
99,0.6,0.4,0.24967,0.2481,0.25149,0.25074
,,,,,,
99,1,0.4,0.25038,0.25176,0.24945,0.24841
,,,,,,
99,0.2,0.7,0.25019,0.25015,0.24821,0.25145
,,,,,,
99,0.6,0.7,0.24932,0.25029,0.24958,0.25081
,,,,,,
99,1,0.7,0.24842,0.24946,0.24991,0.25221
,,,,,,
100,0.2,0.1,0.24972,0.24999,0.25017,0.25012
,,,,,,
100,0.6,0.1,0.24824,0.25148,0.25132,0.24896
,,,,,,
100,1,0.1,0.2506,0.24884,0.24794,0.25262
,,,,,,
100,0.2,0.4,0.25092,0.25299,0.24725,0.24884
,,,,,,
100,0.6,0.4,0.25077,0.24692,0.25098,0.25133
,,,,,,
100,1,0.4,0.25045,0.25119,0.24955,0.24881
,,,,,,
100,0.2,0.7,0.25236,0.24684,0.24958,0.25122
,,,,,,
100,0.6,0.7,0.25055,0.24988,0.24994,0.24963
,,,,,,
100,1,0.7,0.25167,0.24811,0.2525,0.24772
